#   lon        lat
  -74.135    -37.682
  -74.530    -34.361
  -71.001    -19.985
  -75.515    -42.518
  -74.832    -36.218
  -70.826    -19.472
  -73.983    -34.526
  -71.261    -19.386
  -76.604    -44.745
 -104.509    -19.512
 -103.627    -22.216
 -101.345    -27.709
 -102.617    -31.047
 -102.961    -33.379
 -105.408    -42.834
 -102.130    -45.939
  -97.981    -54.399
 -103.665    -50.724
 -103.723    -49.426
 -109.267     13.729
 -110.479     12.677
  147.853    -51.430
  150.574    -57.933
  147.500    -55.975
  154.949    -54.279
  159.625    -60.143
 -144.248     11.456
 -102.719      6.636
 -138.661     36.299
 -144.486     19.846
  165.823     28.626
 -128.452     28.409
 -135.015     35.549
 -138.453     33.936
 -122.800     33.813
 -153.436     33.236
 -121.127     25.329
 -119.796     14.512
 -107.933     10.671
 -108.341     15.082
  150.003     44.080
 -122.827     31.459
 -129.422     18.009
  159.419     50.116
  169.798     56.670
 -131.863     24.875
 -125.056     25.761
 -121.509     23.751
 -137.410     47.879
 -126.756     11.933
  -95.400     10.752
 -169.333     15.243
 -148.357     48.193
 -137.519     51.621
 -139.777     53.012
 -143.266     46.329
 -132.310     43.123
 -143.167     49.200
  178.327     52.293
  145.422     53.102
 -137.243     17.322
 -135.357     20.199
 -138.776     45.234
 -127.888     40.701
  176.080     53.453
 -140.473     43.969
 -150.660     43.209
 -168.222     46.804
 -159.908     38.117
 -159.234     49.539
 -134.523     41.987
 -151.106     41.282
 -159.311     53.896
 -159.982     49.124
  171.395     47.199
  178.041     48.841
 -154.958     36.437
 -168.883     31.714
 -166.078     29.080
 -172.904     31.607
 -166.301     31.697
 -153.416     44.057
 -150.437     42.214
 -153.945     37.339
 -128.556     19.666
 -170.583     34.572
 -143.302     50.645
 -146.698     54.802
 -155.287     15.508
 -124.927     30.739
 -131.602     15.958
 -126.085     15.271
 -129.493     17.127
 -138.311     18.947
 -179.882     20.973
 -105.671     12.074
 -103.312     13.540
 -151.235     37.127
 -105.405      3.029
 -109.269      5.442
  -99.307      6.952
  -98.433      9.359
 -104.785     15.087
 -129.516     40.236
 -127.324     45.904
  161.502     26.191
 -144.985     32.272
 -152.383     29.091
 -159.901     30.256
 -161.207     34.669
 -163.716     34.414
 -140.581     29.200
 -129.672     23.592
 -112.425      3.587
 -118.198     19.997
 -131.402     22.400
 -129.208     20.578
 -142.719     33.138
 -135.910     42.833
 -126.726     42.046
 -157.918     51.661
  164.755     49.097
  160.015     50.547
 -161.430     48.843
 -127.451     48.028
 -151.498     -2.780
 -128.056     -0.396
 -140.857      5.397
 -157.780     53.845
  169.061     50.656
 -162.743     52.341
 -173.191     55.403
 -119.819     29.545
 -115.780     25.116
 -116.951     22.788
 -110.316     22.286
 -108.753     23.242
 -106.373     17.390
 -125.435     32.282
 -124.996     32.762
  139.665      8.384
 -177.628      1.373
  129.057      3.100
 -178.682      0.029
 -153.664     28.484
 -128.767     30.570
 -135.502     36.724
 -148.932     33.037
  173.552     39.468
 -157.622     42.190
 -144.372     56.518
 -142.347     53.920
 -142.519     54.488
 -135.102     53.378
 -133.771     53.699
 -156.463     53.226
 -176.057     49.714
  162.307     51.487
 -135.647     53.839
 -131.872     50.127
 -144.967     48.029
 -137.861     47.068
 -132.245     44.023
 -141.524     49.811
  162.496    -45.586
 -141.341     48.436
 -153.942     50.180
 -133.445     52.139
 -135.552     51.312
 -134.250     50.236
 -139.360     47.824
 -152.712     44.307
 -177.064     36.234
  179.957     32.821
  176.058     29.532
  178.543     58.671
 -153.719      6.100
 -164.839     15.864
 -148.983     17.610
 -151.798     31.774
 -146.934     49.392
 -163.344     50.173
 -156.780     53.721
 -147.550     56.072
  176.604     59.291
  174.662     59.076
 -132.620     36.146
 -111.236     -3.369
 -127.427      6.730
  -98.802      4.295
  -93.076      5.104
  164.193     48.894
 -173.253     48.902
 -168.771     49.634
 -137.141     56.999
 -171.799     55.229
 -176.762     57.949
 -125.136     41.465
 -124.979     42.756
 -103.942     14.232
 -105.468     12.601
 -104.683     11.147
 -107.600      8.731
 -104.886      6.447
 -124.787     32.685
 -121.072     34.316
 -179.519     31.213
 -167.027     31.047
 -145.073     50.241
 -134.734     49.401
 -136.726     49.500
 -164.831     41.687
 -162.014     31.579
 -165.175     39.246
 -162.947     37.415
 -165.867     43.349
 -164.315     33.752
 -165.722     51.312
 -100.946    -10.528
 -102.341    -12.540
 -104.413    -14.808
 -101.267    -17.934
 -109.275     23.716
 -108.634     18.472
 -139.954      1.541
 -137.992     -0.575
 -108.179     17.663
 -168.920     13.368
 -129.280      8.151
 -127.185     12.297
 -146.767      8.662
  170.949     -6.925
 -172.799     10.145
 -138.337     12.475
 -160.550    -16.510
 -174.053    -12.992
 -162.690     16.891
 -156.901    -14.695
 -126.490    -10.158
 -104.073     -6.406
 -117.074     14.956
  177.978     11.961
  178.089     10.154
  172.767     12.004
 -175.375     13.991
 -170.859     -3.774
  147.368     -2.322
  137.309      5.229
  155.097     14.985
  177.246    -14.350
  142.241     21.816
 -174.257      9.351
 -142.863     19.938
 -172.375     15.636
 -142.374     10.945
 -113.036     12.151
 -111.302      8.290
 -179.207     -6.908
  162.926    -15.381
  170.369     -9.879
  171.487     15.025
  154.875      6.336
  154.848     12.543
 -174.100    -10.426
 -175.289     17.757
  137.223     19.893
  165.804     12.577
  145.135      9.408
 -161.836      8.525
  176.405     25.506
 -153.140     11.934
  179.851    -13.298
  161.144    -27.627
  -86.512    -52.079
 -138.517    -37.988
  143.388      9.961
  126.144     10.256
 -130.954    -43.755
  166.345    -33.151
 -171.877    -15.920
 -171.973     -5.369
  156.039    -16.527
  162.998     -6.158
 -155.285    -12.669
 -170.927      9.300
 -170.834      3.862
  157.967     14.208
 -178.722     -8.891
 -151.750    -15.945
 -172.872     11.242
 -165.392    -11.677
  168.550     -4.119
  162.946     15.339
 -143.821      7.668
 -164.545    -14.258
  131.889     10.212
  161.992     17.877
  162.824    -16.149
  174.487     13.886
 -160.941      8.469
  126.047     21.434
  164.924     10.410
 -149.014      7.884
 -170.699    -17.421
  166.030    -14.197
  168.935    -21.993
  166.567      7.129
  164.524      4.918
  158.755     -1.308
  167.356     -5.694
 -172.205     21.097
  155.284     13.631
 -154.847    -23.223
 -177.106      8.258
 -123.852     10.872
 -123.909     13.208
 -153.528     18.002
  172.035     19.342
  177.162    -12.640
 -136.752     25.329
  131.893      5.767
 -179.658      2.767
 -156.679     -8.511
 -124.768      1.054
 -156.032     12.184
 -154.450     12.092
 -177.989     -7.154
 -141.266     21.696
 -156.711     22.480
  -94.725     -2.553
 -173.119     -3.756
 -124.344     -2.735
 -139.354    -44.338
 -140.771    -43.212
 -113.530    -52.534
 -148.046    -49.136
 -122.289    -47.265
  130.678      2.215
 -103.977    -55.601
 -130.548    -61.857
  179.666    -41.677
  164.647    -51.424
  146.453    -48.377
  172.412    -56.799
  161.353    -36.645
 -164.132    -49.378
 -134.329    -53.839
 -160.004    -57.809
 -138.089    -50.224
 -155.589    -49.493
 -136.168     -8.395
  151.984    -34.287
  156.081    -43.928
 -167.928    -42.474
 -174.148    -36.084
 -177.444    -33.135
 -172.362    -32.033
 -166.774    -30.417
 -160.094    -34.977
 -157.585    -33.322
 -145.250    -36.377
 -148.030    -36.338
 -144.473    -38.839
 -137.562    -36.411
 -137.136    -39.053
 -133.414    -35.822
 -129.231    -35.124
 -122.547    -27.188
 -133.928    -35.318
 -137.306    -30.419
 -139.127    -26.552
 -143.112    -26.617
 -141.959    -23.868
 -143.543    -22.860
 -142.033    -18.231
 -131.925    -15.184
 -137.506    -16.620
 -140.544    -14.220
 -140.611    -13.755
 -142.087    -11.361
 -143.729     -9.700
 -152.609    -10.200
 -155.493    -14.711
 -155.503    -16.889
 -143.208    -10.852
 -159.079    -21.676
 -158.265    -21.454
 -165.774    -25.331
 -170.359    -23.452
 -168.466    -22.956
 -171.885    -30.229
 -173.151    -25.006
 -177.553    -19.921
 -175.640    -27.251
 -176.163    -36.407
 -176.690    -38.524
 -173.168    -46.205
 -174.064    -45.712
  168.400    -51.341
  151.265    -46.665
  162.847    -52.524
 -128.537    -48.593
 -147.702    -51.800
  166.257    -35.862
  157.531    -42.486
  146.337    -47.006
 -165.150    -39.269
 -159.620    -30.824
 -159.225    -30.665
 -163.256    -25.596
 -172.295    -32.326
 -175.701    -40.652
 -173.900    -31.039
  152.949    -43.407
  160.806    -45.593
 -171.784     20.794
 -173.704     20.191
  174.719     18.746
  170.715     16.157
  163.847     14.668
  158.583     14.731
  156.607     12.544
  152.174     12.060
  152.547     12.849
  146.587     11.306
  136.975     10.368
 -111.970    -60.131
 -177.809    -18.138
 -175.900    -25.751
  164.001    -41.626
 -114.044    -55.008
 -154.346    -62.834
 -131.549    -59.560
 -157.829    -52.710
 -115.780    -58.109
 -118.622    -38.586
 -135.309    -57.631
  153.740    -41.324
 -140.330    -33.020
 -156.497    -37.592
  -89.126    -36.620
 -149.135    -43.508
  -88.234    -40.965
  -87.163    -36.746
 -122.256    -45.894
 -154.532    -37.208
 -165.606    -27.315
 -160.382    -32.730
 -161.210    -35.724
 -173.312    -42.527
 -142.730    -24.515
  174.424    -27.034
 -153.552    -22.582
 -135.539    -35.070
 -107.902    -33.759
  -97.970    -27.042
  -93.123    -27.265
  -84.804    -32.244
 -116.807    -18.518
  163.044    -18.427
  -98.155    -17.738
  166.115    -11.514
 -105.822    -15.935
  151.619    -37.650
 -164.453    -16.800
 -146.203    -18.640
 -144.731    -12.447
  178.789    -11.593
 -175.295    -11.712
 -178.861    -14.784
 -134.816    -12.557
 -126.514    -13.524
 -156.966    -10.153
 -171.288    -11.668
 -137.494    -14.133
 -136.730    -22.646
 -110.404    -17.262
 -123.510    -14.154
 -134.344    -19.933
 -135.964    -22.672
 -134.410    -22.388
  134.830      4.068
  152.000     -2.764
 -166.526     20.359
 -169.527     -9.378
 -150.377     20.027
 -152.591     22.118
 -170.374    -40.122
 -166.617    -47.597
 -113.286    -39.104
 -138.047    -34.491
 -149.619    -25.847
 -153.612    -29.226
 -103.845    -58.128
 -175.189    -33.071
 -150.172     25.046
 -170.157      4.205
  152.570     -2.466
 -145.589      0.425
  158.601     -0.905
 -172.715     33.713
  175.477     51.932
 -161.877     30.833
 -159.960     33.187
 -141.727      2.602
 -121.007     -2.189
 -105.357     -1.145
 -127.398      1.996
 -175.646      2.049
 -140.148     19.837
 -152.777     11.983
 -148.165      2.029
 -115.856     -0.566
 -132.710     36.387
 -173.011    -20.040
 -158.133    -17.794
  167.425    -20.462
 -149.470    -17.257
  169.717    -26.100
  158.272    -18.660
 -125.450    -18.236
 -103.274    -19.869
  175.904    -17.064
 -121.176    -17.777
 -127.676    -12.719
  172.893    -24.189
  157.863    -15.862
 -134.223    -12.763
 -146.376     35.136
 -134.137     34.690
 -137.904     29.231
 -143.687     30.490
 -131.382     34.780
 -126.227     43.802
 -140.215     32.712
 -141.745     31.381
 -148.944     32.312
 -143.781     32.907
 -145.848     25.329
 -157.881     23.450
  134.865      2.077
  137.043      0.554
  159.980    -12.606
  152.268    -38.961
 -131.364    -44.626
  150.345    -36.455
  158.822    -37.627
 -115.312    -63.111
  -81.488    -64.805
 -120.402    -50.441
  153.604    -13.864
  162.266    -37.389
  152.073    -46.428
  152.081    -45.224
  158.991    -22.851
 -158.129    -47.549
 -144.110    -42.295
  -98.453    -60.813
  174.274    -59.794
 -107.158    -51.182
 -166.912    -59.296
 -137.458    -55.085
  165.766    -56.833
 -109.212    -50.589
 -121.132    -53.383
  158.746    -27.320
 -157.206     -4.321
  167.776    -11.677
  174.034    -11.752
  159.371     -4.076
  155.133    -12.414
  161.957    -67.775
 -160.493    -67.291
 -167.513     20.306
 -129.974     27.880
 -135.128     23.299
 -131.703     27.755
 -151.573     26.475
 -158.772     25.643
  129.899     26.715
  -96.823    -30.617
  160.374    -29.400
  176.104    -25.846
  157.956    -31.290
  156.243    -22.979
  166.180    -24.110
  176.990    -27.041
 -133.493      0.357
 -122.720     -2.101
 -174.852     31.098
 -162.893     20.925
 -171.456     24.259
  179.335     21.611
  177.380     26.375
  178.828     27.007
  146.395     19.709
 -155.039    -45.727
  -83.398    -57.188
 -139.079    -49.152
 -148.412    -48.437
 -109.229    -52.869
 -111.489    -49.103
  -79.860    -56.459
 -179.699    -45.356
 -175.106      6.640
  175.272      7.013
  156.496    -13.261
  177.549     -5.754
 -170.389     -4.516
 -153.665    -10.339
  168.403     23.670
 -164.519     18.409
  176.522     37.890
 -177.502     25.777
  158.640     21.647
 -102.156      2.959
  -88.086      4.418
 -120.516      0.819
 -105.469     -0.425
  168.386      3.185
  159.190      2.661
 -121.808      0.557
  157.247    -62.869
 -151.373    -43.911
 -177.265    -47.386
 -144.287    -47.914
 -143.528     23.274
 -109.051     -0.856
  -95.840     11.554
 -122.571     -0.545
  155.439     -1.660
 -137.831     10.125
 -128.448      5.001
  144.525     -1.048
  -97.377    -56.110
 -156.610    -49.614
 -113.808    -65.376
  -84.268    -63.779
 -156.467    -43.528
 -145.988    -46.849
 -101.088    -42.031
  -81.523    -35.659
  -93.551    -44.971
 -137.889    -41.852
 -130.369    -46.163
 -154.955    -40.642
 -150.893    -40.984
  -95.799    -37.401
 -108.296    -44.757
  -95.699    -41.466
  -84.433    -37.604
 -115.269    -24.346
 -132.309    -47.295
 -143.956    -46.496
  170.989    -33.043
 -155.892    -44.144
  -98.341    -62.430
  145.598    -63.383
 -160.694    -62.167
 -132.288    -50.644
 -167.896    -55.726
  157.463    -41.124
  157.117    -34.493
 -147.238    -51.921
 -127.475    -57.787
 -104.167    -61.464
  -83.197    -57.795
 -111.786    -62.446
  154.210    -45.390
  163.882     -9.301
  156.049    -10.208
 -112.678    -44.002
  -83.139    -42.850
 -164.628    -43.864
 -116.422    -49.304
  -78.181    -33.632
 -132.514    -29.118
 -111.617    -39.602
  -99.806    -40.862
 -102.278    -39.114
  -95.794    -44.767
 -121.067    -23.650
 -155.596    -43.216
 -159.073    -43.539
 -122.237    -25.627
 -151.867    -40.570
 -149.737    -29.199
 -137.309    -28.829
 -147.224    -36.914
 -169.798    -38.879
  -90.552    -26.720
  -78.140    -29.987
 -119.758     29.939
  163.691     37.223
 -177.301      2.627
 -172.260      3.686
 -144.668     -0.125
 -142.323     -0.365
 -178.212      1.443
  179.744      0.706
 -160.690     49.514
  125.412      1.747
  148.684      2.201
 -163.381     53.736
 -168.625     22.475
 -178.124     22.778
  172.300      6.319
 -179.864      5.015
 -140.489    -41.576
 -135.952    -38.344
 -130.200    -25.171
 -133.882    -27.145
 -150.423    -29.880
 -162.590    -38.987
 -175.783    -39.636
 -135.358    -23.619
 -149.918    -29.768
 -159.486    -29.467
  161.550    -62.110
 -140.687    -57.759
  -83.639    -54.392
 -168.965    -61.524
 -129.591     31.904
 -136.259     41.734
  154.634    -36.915
  166.082    -40.062
  152.410    -16.567
  162.000    -18.825
  148.964    -45.026
  172.999    -23.935
  178.477    -15.045
  163.504    -28.449
 -146.742     52.256
 -160.734     35.617
 -176.350    -40.603
  177.080    -68.979
 -164.923    -77.406
  -72.690    -62.998
 -162.411    -77.275
  178.031    -72.531
 -138.005    -71.573
 -150.420    -65.224
 -155.272    -71.657
 -147.123    -69.083
 -132.613    -71.019
 -149.405    -64.114
 -153.357    -70.402
 -130.044    -70.320
 -172.739    -77.433
 -157.467    -69.279
 -163.210    -54.254
 -153.024    -64.300
 -150.830    -70.891
 -145.128    -60.128
 -102.950    -61.971
 -166.849    -39.427
 -127.843    -52.814
  160.691      2.664
  175.053     -0.287
 -110.924    -57.532
 -129.268    -60.983
 -116.045    -67.098
 -149.453    -55.954
 -148.669    -57.424
 -174.160    -53.355
 -155.324    -58.793
 -127.269    -49.890
 -145.692    -56.184
 -152.935    -61.699
  171.375    -46.208
 -133.532    -55.855
 -157.768    -55.315
 -165.905    -57.510
 -163.136    -44.021
  168.823    -11.417
  170.886    -12.134
  172.276    -12.093
  158.769    -12.092
  153.708     -5.521
  148.240    -13.555
  162.802    -38.093
  152.022    -36.044
  166.147    -40.914
  165.471    -35.907
  165.791    -33.787
 -174.137    -53.555
 -134.217    -56.959
  172.924      8.683
 -156.687      6.876
 -175.136     14.517
 -157.779      3.264
 -116.705      0.692
 -105.446     -1.429
 -129.867      0.701
 -113.479     -1.124
 -140.712      0.846
  170.766      2.476
 -132.963     22.452
 -164.901      6.360
 -147.444      0.908
 -167.178     -0.787
 -116.082     -0.442
  -94.431     -1.073
 -109.052      2.042
  167.435      9.783
  141.074      6.576
  -96.977      1.728
 -177.835      1.028
  164.142     -3.077
 -162.688      3.327
 -118.600     -0.096
 -159.411     -1.657
  161.524    -37.150
 -172.636    -41.046
  158.523    -33.305
  160.023    -26.779
  175.448    -33.268
  176.418    -34.118
  165.062    -17.299
  175.092    -20.558
  154.965    -18.088
  174.287    -16.204
  170.520    -16.206
 -167.326    -16.605
 -175.707     -8.216
  167.714     -7.037
 -171.673     -9.068
 -159.835    -10.909
  167.563     -9.031
  169.901    -10.474
 -177.334     -8.254
 -167.821     -7.007
 -174.830     -9.950
  157.078     -5.859
  161.628    -10.753
  160.836     -6.665
 -174.039    -11.619
  174.688     -7.684
  166.050     -9.898
  151.449     -9.150
  155.190     -7.917
  163.107    -16.362
  153.200     -5.779
  151.012    -44.474
  162.388    -31.583
  152.914    -44.300
  161.780    -38.134
  162.320    -38.245
  163.132    -44.807
  167.549    -36.886
  140.667     -1.335
 -127.286     35.084
 -152.440     11.425
 -173.572      7.732
 -175.692      0.968
 -148.043    -10.241
 -155.094    -39.655
 -151.610     -2.779
 -176.647     10.024
  174.058      9.910
 -167.011     -8.664
 -160.885      4.470
 -164.841     -8.120
 -151.216     -2.700
  179.615     -1.231
 -149.348      7.485
  145.733    -49.838
  146.751    -50.212
  158.561    -48.534
  171.709     28.886
  156.205    -55.834
  154.610    -51.117
  164.469    -55.089
  165.763    -39.445
 -170.683     31.620
 -132.797     45.708
 -129.151     43.162
 -178.358     15.427
 -145.113     21.399
 -159.758     15.983
 -152.480     11.101
  154.489    -50.699
 -152.787     39.309
 -148.833     45.955
 -143.802     47.109
 -178.267     36.275
  157.720    -55.653
  145.461    -60.150
 -131.316      0.103
 -103.586     -0.210
 -137.323      0.126
 -119.857     -0.136
 -132.925     -0.272
 -135.406     -0.323
 -145.319      0.480
 -147.513     -3.602
  136.985      0.845
 -164.205     -1.135
  148.085      1.693
  155.730      0.280
 -178.299      0.004
  131.068      1.321
 -177.474      0.943
 -136.314     -0.313
  141.416     -1.073
  151.889     -0.419
  165.185     -0.689
  173.684      0.199
  166.196      3.132
  156.993     -0.484
  153.374     -0.780
 -167.867     -1.708
  158.204     -0.062
  173.269      2.953
  153.673      2.382
 -158.646      1.807
 -144.197    -50.757
 -104.479    -55.219
  172.386      2.429
  150.440     -0.107
  154.489     -6.168
 -161.589    -47.909
 -166.439    -42.202
 -175.770    -38.380
 -178.519    -38.253
 -146.718    -13.766
 -136.607     -3.628
 -128.240     -5.199
 -106.488     -5.395
 -129.803      2.493
  164.149      6.476
  163.176      5.660
  173.454     -0.485
 -151.258     -1.034
 -144.089     -3.097
 -178.942     -5.811
 -170.560     -3.076
 -167.617      0.854
 -161.171      3.053
 -140.257      4.150
 -128.677      0.555
 -123.745      5.172
 -128.185     -1.577
 -138.478     -0.792
 -143.056      0.115
 -150.734    -11.293
 -152.883      1.246
 -146.083      2.698
 -146.991      3.208
 -117.095    -23.963
 -115.162    -18.941
 -122.881    -15.847
  -75.059    -26.302
  151.737    -52.592
  145.509    -57.001
 -149.745    -36.793
 -149.935    -36.040
 -141.052    -38.807
 -166.117    -39.181
 -165.024    -19.823
 -177.785    -37.266
 -140.269    -16.350
 -170.173    -31.353
 -138.899    -40.354
 -170.557    -35.145
 -162.600    -32.629
 -132.677    -39.115
 -173.611    -35.581
 -144.603    -39.660
 -125.572    -41.208
 -126.374    -40.378
 -143.250    -11.740
 -125.638    -33.837
 -139.712    -11.719
 -145.743    -18.822
 -157.803    -27.755
 -132.663    -33.360
 -158.237    -23.368
 -170.825    -22.801
 -148.289    -18.546
 -136.400    -28.994
 -121.179    -35.958
 -170.554    -26.986
 -146.732    -21.440
 -136.096    -27.517
 -165.865    -24.734
 -149.989    -19.242
 -146.073    -16.146
 -168.411    -24.138
 -161.991     27.653
 -159.473    -61.141
 -160.776    -58.810
 -165.754    -49.735
 -167.732    -34.981
 -154.079    -54.590
  160.805      3.050
  179.215      8.194
  150.953      5.421
  144.362      2.988
 -173.381     25.670
 -124.459     -6.976
  175.650      5.992
 -174.704      1.375
 -154.159      4.217
 -179.583      6.614
 -170.908     10.620
 -155.248      3.905
 -165.514    -42.539
  178.686      2.585
 -168.297      7.095
 -172.874     12.250
  179.769     11.950
 -160.489      3.511
 -158.771      1.237
 -148.562     13.329
 -139.761      5.729
 -145.402      5.726
 -131.184      4.295
 -150.838     -2.499
 -166.775      0.023
 -150.914      1.945
 -152.673      4.155
 -155.642     -5.134
  142.769     38.082
  168.035     50.923
 -178.459     20.292
  150.910      3.259
 -159.668    -47.975
 -169.712    -45.794
 -163.602    -56.709
 -150.848    -58.981
 -162.015    -63.800
 -122.578      7.536
 -126.745     11.392
 -124.877     10.750
 -118.645      6.331
 -117.497      8.892
 -117.244      6.513
 -121.400      9.777
 -125.122     11.997
 -126.847     11.375
  163.062    -38.086
  162.274    -41.537
  154.410    -40.919
  160.192    -41.854
 -102.304    -45.274
 -103.458    -29.619
  -99.972    -58.202
  -90.350    -67.503
 -157.244    -75.224
 -139.148    -71.675
 -106.368    -70.102
 -147.427    -72.107
  177.370      3.987
  164.355      7.812
 -168.204     -1.205
  163.315      7.168
  169.868      0.275
 -167.323     45.153
 -166.934     44.277
 -164.559     42.581
  160.637      7.737
 -140.602    -57.996
 -169.977    -58.905
 -159.401    -51.539
  179.227    -60.515
  161.698    -60.337
 -160.044    -61.964
  140.258     -1.259
  153.054      3.495
  130.582     10.929
  154.163     17.918
  155.789     15.733
 -179.064     12.789
  148.190    -50.516
  154.424    -44.694
  156.859    -50.359
  148.380    -50.193
  178.130    -54.688
  159.268    -52.964
  154.837    -14.209
 -170.267    -33.262
 -165.903    -38.917
 -155.634    -30.574
 -163.108    -34.411
 -176.579    -58.078
  176.728     15.161
 -165.992     -1.230
 -167.082     -0.989
 -139.892     10.383
 -140.311      4.603
 -139.905     -4.973
 -132.948     -6.706
 -125.135     -3.224
 -115.480     11.925
 -144.191     27.872
 -146.688     27.052
  -71.461    -65.470
 -127.134    -68.485
  -75.820    -65.445
 -139.461    -70.727
 -102.385    -69.290
 -152.030    -73.937
  148.548     18.965
  170.457     15.539
 -154.253     26.339
 -175.071    -27.863
  179.202    -53.722
  156.299    -52.965
  145.657    -60.779
  179.844    -57.012
 -163.614    -50.004
 -167.887    -55.752
 -149.113    -53.959
 -174.565    -53.468
 -170.384    -46.242
 -167.602    -36.954
 -170.617     -9.044
  176.770    -22.339
  169.733    -19.029
  162.465    -19.914
  159.793    -21.790
  154.515    -27.611
  154.195    -25.288
 -167.839     18.647
  158.509     10.467
 -124.076    -56.013
 -132.868    -70.499
  -98.482    -67.865
 -104.127    -66.978
